SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pchembl_value
O=C(N/N=C/c1ccc(O)c(Br)c1)/C(=C/c1cccs1)NC(=O)c1ccccc1,469.009574472,4.137400000000002,3,5,90.79,6,0.0887494158390831
Oc1ccc(/C=C/c2ccc3cccc(O)c3n2)cc1Br,341.00514072399994,4.578900000000004,2,3,53.35000000000001,2,0.0658924111541026
O=Cc1cc(/N=N/c2ccccc2)c(O)cc1O,242.06914218,3.325700000000002,2,5,82.25,3,0.0243409339625874
O=C(CCn1sc2ccccc2c1=O)Nc1ccc(O)cc1,314.072513308,2.797400000000001,2,5,71.33,4,0.0351268120201921
O=C(N/N=C/c1cc2ccccc2nc1Cl)c1ccc(O)cc1,325.061804304,3.357700000000001,2,4,74.58,3,0.0788782037622631
O=C(/C=C/c1ccncc1)c1ccc(O)cc1,225.078978592,2.683300000000001,1,3,50.19,3,0.0012042503172763
O=C(/C=C/c1ccnc2ccccc12)c1ccc(O)cc1,275.09462865600005,3.836500000000002,1,3,50.19,3,0.0547515649424406
O=C(/C=C/c1ccc(N2N=N2)cc1)c1ccc(O)cc1,265.085126592,3.3905000000000025,1,5,65.03,4,0.0505737157468737
O=C1C(=Cc2cccn2-c2ccc(O)cc2)C(=O)c2ccccc21,315.08954327600003,3.645500000000002,1,4,59.3,2,0.0254547424100745
O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1,313.052112212,1.0971999999999995,3,5,83.36,2,0.0694045330743275
O=C1N/C(=C/c2cccn2-c2ccc(O)cc2)C(=O)N1c1cccc(Cl)c1,379.072368988,3.933600000000002,2,4,74.57,3,0.0993071319495592
O=Cc1c[nH]nc1-c1ccc(O)cc1,188.058577496,1.5947999999999998,2,3,65.98,2,0.1786526053426846
O=C(Nc1cccnc1Cl)c1cc(-c2ccc(O)cc2)on1,315.04106886,3.347900000000002,2,5,88.25000000000001,3,0.1829881815751656
Oc1ccc(-c2nc3cnc(Br)cn3c2Nc2ccc3c(c2)OCCO3)cc1,438.03275244,4.379200000000002,2,7,80.91000000000001,3,0.1216349347552147
O=C1/C(=C/c2ccccn2)Oc2cc(O)ccc21,239.058243148,2.4034000000000004,1,4,59.42,1,0.0775596443979764
Oc1ccc(I)nc1CCc1ccccc1,324.996362004,3.1770000000000014,1,2,33.120000000000005,3,0.0242514112023266
O=Cc1cc(/N=N/c2cccc3ccccc23)ccc1O,276.089877624,4.7733000000000025,1,4,62.02,3,0.0438945827845528
O=C(N/N=C/c1cc(Cl)ccc1O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,463.093498356,3.695500000000002,3,6,109.25,6,0.0241331238911895
O=C(N/N=C/c1cc(Br)ccc1O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,507.042982776,3.8046000000000015,3,6,109.25,6,0.0347503660515589
O=C(N/N=C/c1cc(I)ccc1O)/C(=C/c1cccs1)NC(=O)c1ccccc1,516.995710372,3.9795000000000016,3,5,90.79,6,0.0826004938522221
O=C(N/N=C/c1cc(Cl)ccc1O)/C(=C/c1cccs1)NC(=O)c1ccccc1,425.060090052,4.0283000000000015,3,5,90.79,6,0.0851616860631942
O=C(N/N=C/c1cc(Cl)ccc1O)/C(=C/c1ccccc1)NC(=O)c1ccccc1,419.103669116,3.966800000000002,3,4,90.79,6,0.0500162910419658
O=C(N/N=C/c1cc(Br)ccc1O)/C(=C\c1ccccc1)NC(=O)c1ccccc1Cl,497.0141811840001,4.729300000000003,3,4,90.79,6,0.0639804395301188
Oc1ccc(Br)cc1/C=C/c1ccc2ccccc2n1,325.010226104,4.873300000000003,1,2,33.120000000000005,2,0.0965591825991822
O=C(/C(=C/c1cc(Cl)ccc1O)n1cncn1)c1ccc(Cl)cc1Cl,392.9838596,4.824900000000002,1,5,68.01,4,0.1013467383015084
O=C(c1ccccc1)c1ccc(OCC2CO2)cc1O,270.089208928,2.4008000000000003,1,4,59.06,5,0.0765984962625997
Oc1ccc(Cl)c2ccc(/C=C/c3ccccc3)nc12,281.060741684,4.764200000000004,1,2,33.120000000000005,2,0.0661397777939878
Oc1ccc(Br)c2ccc(/C=C/c3ccccc3)nc12,325.010226104,4.873300000000004,1,2,33.120000000000005,2,0.0680428481278554
Oc1ccc(Cl)c2ccc(/C=C/c3ccc(Cl)cc3)nc12,315.021769332,5.417600000000004,1,2,33.120000000000005,2,0.0535148167195313
Oc1nc(F)c(Cl)c2c1Oc1ccccc1O2,252.99419892,3.4777000000000013,1,4,51.58,0,0.0571284430888607
O=C(N/N=C/c1cc(I)c(O)c(I)c1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,680.925766644,4.251300000000002,3,6,109.25,6,0.0539596050516574
Oc1c(Cl)cc(Cl)c2ccc(Cl)nc12,246.935846788,3.9006,1,2,33.120000000000005,0,0.0869253736656734
O=Cc1cc(Cl)c(O)c(Cl)c1,189.958834728,2.511500000000001,1,2,37.3,1,0.1974672665099158
Oc1c(Cl)c(Cl)nc(Cl)c1Cl,230.881224372,3.4008,1,2,33.120000000000005,0,0.1550812774369191
O=C(CCl)NCc1cc(Cl)c(CNC(=O)CCl)c(Cl)c1O,371.960202964,2.4090000000000007,3,3,78.42999999999999,6,0.2627572376762459
O=Cc1cc(Cl)cc(Cl)c1O,189.958834728,2.5115000000000003,1,2,37.3,1,0.1323775810099883
O=Cc1cc(Cl)cc(Br)c1O,233.908319148,2.620600000000001,1,2,37.3,1,0.1539551898827801
O=Cc1cc(Br)cc(Br)c1O,277.857803568,2.7297000000000007,1,2,37.3,1,0.1958093109382428
O=C(N/N=C/c1cc(Br)c(O)c(Br)c1)/C(=C\c1cccs1)NC(=O)c1ccccc1,546.92008654,4.899900000000003,3,5,90.79,6,0.1378798635715534
O=C(N/N=C/c1cc(Br)c(O)c(Br)c1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,584.953494844,4.567100000000003,3,6,109.25,6,0.0783702991224163
O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)/C(=C\c1cccs1)NC(=O)c1ccccc1,562.91500116,4.605500000000003,4,6,111.02,6,0.106579932101127
O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,600.948409464,4.272700000000003,4,7,129.48000000000002,6,0.0502041953643451
O=C(N/N=C/c1cc(I)cc(I)c1O)/C(=C\c1cccs1)NC(=O)c1ccccc1,642.8923583399999,4.584100000000003,3,5,90.79,6,0.0942472477555902
O=C(N/N=C/c1cc(Br)cc(I)c1O)/C(=C\c1cccs1)NC(=O)c1ccccc1,594.90622244,4.742000000000004,3,5,90.79,6,0.1062203114827848
O=C(N/N=C/c1cc(I)cc(I)c1O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,680.925766644,4.251300000000002,3,6,109.25,6,0.0378838751019767
O=C(N/N=C/c1cc(Br)cc(I)c1O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,632.9396307439999,4.409200000000002,3,6,109.25,6,0.048917842099858
O=C(/C=C/c1ccccc1)CC(O)(c1ccccc1)C(F)(F)F,320.10241438,4.109100000000002,1,2,37.3,5,0.0774930228089451
OC(CC#CCN1CCCCCC1)(c1ccccc1)C1CCCC1,325.240564612,4.333900000000004,1,2,23.47,4,0.1284005525673271
OC(CC#CCN1CCCCC1)(c1ccccc1)C1CCCCC1,325.240564612,4.333900000000004,1,2,23.47,4,0.119337052903059
OC(CC#CCN1CCCCC1)(c1ccccc1)C1CCCC1,311.224914548,3.943800000000003,1,2,23.47,4,0.110760670498259
OC(CC#CCN1CCCC1)(c1ccccc1)C1CCCCC1,311.224914548,3.943800000000003,1,2,23.47,4,0.0770755331827837
OC(CC#CCN(Cc1ccccc1)Cc1ccccc1)(c1ccccc1)C1CCCC1,423.256214676,6.160300000000007,1,2,23.47,8,0.0198263440757786
OC(C#CC12CC3CC(CC(C3)C1)C2)c1ccccn1,267.162314292,3.334800000000002,1,2,33.120000000000005,1,0.1665198176304353
OC(C#CC12CC3CC(CC(C3)C1)C2)c1cccs1,272.12348626,4.001300000000004,1,2,20.23,1,0.1592004397256943
OC(C#CC1(O)CCCCC1)c1ccco1,220.109944372,2.0116,2,3,53.60000000000001,1,0.074248045812849
OC(C#CCN1CCOCC1)c1ccccc1,231.125928784,1.0556,1,3,32.7,2,0.0276145268006557
OC(C#CCN1CCCC1)c1ccccc1,215.131014164,1.8192,1,2,23.47,2,0.0606044287453923
OC(C#CBr)c1ccccc1,209.968026944,2.0758,1,1,20.23,1,0.0323341862662014
OC(C#CC(O)(c1ccccc1)c1ccccc1)c1ccc(F)cc1,332.121258004,3.798600000000002,2,2,40.46,3,0.0916230879458016
O=C(/C=C/c1cn(CC(O)CN2CCOCC2)c2ccccc12)c1cccs1,396.150763628,3.2920000000000016,1,6,54.7,7,0.1087351383818752
O=C(/C=C/c1cn(CC(O)CN2CCCCCC2)c2ccccc12)c1cccs1,408.187149136,4.835800000000003,1,5,45.47,7,0.177291462121506
O=C(/C=C/c1cn(CC(O)CN2CCCCC2)c2ccccc12)c1cccs1,394.171499072,4.445700000000003,1,5,45.47,7,0.1625896218704972
O=C(/C=C/c1cn(CC(O)CN2CCOCC2)c2ccccc12)c1ccccc1,390.194342692,3.230500000000002,1,5,54.7,7,0.1072628033886974
O=C(/C=C/c1cn(CC(O)CN2CCCCCC2)c2ccccc12)c1ccccc1,402.2307282,4.774300000000005,1,4,45.47,7,0.1739784508017898
O=C(/C=C/c1cn(CC(O)CN2CCCCC2)c2ccccc12)c1ccccc1,388.215078136,4.384200000000003,1,4,45.47,7,0.1575508118526503
O=C(/C=C/c1cn(CC(O)CN2CCOCC2)c2ccccc12)c1ccc(Br)cc1,468.10485476,3.993000000000003,1,5,54.7,7,0.1122666986802773
O=C(/C=C/c1cn(CC(O)CN2CCCCCC2)c2ccccc12)c1ccc(Br)cc1,480.141240268,5.536800000000005,1,4,45.47,7,0.1847419906575876
O=C(/C=C/c1cn(CC(O)CN2CCCCC2)c2ccccc12)c1ccc(Br)cc1,466.125590204,5.1467000000000045,1,4,45.47,7,0.1678287534042146
O=C(/C=C/c1ccccc1)Nc1ccc(N2CCCN(CC(O)Cc3ccccc3)CC2)nc1,456.252526264,3.8492000000000033,2,5,68.7,8,0.0890056837690844
O=S(=O)(CC(O)COc1ccccc1)c1ccccn1,293.07217896000003,1.2952,1,5,76.49000000000001,6,0.2417244730006278
O=C(/C=C/c1cn(CC(O)CN2CCc3ccccc32)c2ccccc12)c1cccs1,428.1558490079999,5.022500000000004,1,5,45.47,7,0.127799141893003
O=C(/C=C/c1cn(CC(O)CN2CCc3ccccc32)c2ccccc12)c1ccccc1,422.199428072,4.961000000000005,1,4,45.47,7,0.1169758741680848
O=C(/C=C/c1cn(CC(O)CN2CCc3ccccc32)c2ccccc12)c1ccc(Br)cc1,500.10994014,5.723500000000006,1,4,45.47,7,0.1218646793899655
O=C(CCl)NC(O)C(Cl)(Cl)Cl,238.90743912,1.0299999999999998,2,2,49.33,2,0.3402585599999581
OCc1ccnc(Cl)c1,143.013791492,1.2273,1,2,33.120000000000005,1,0.1117814190379811
O=C(CCc1cc(Cl)no1)N[C@H](CO)Cc1ccccc1,308.092770084,1.9804,2,4,75.36,7,0.0413292904566538
O=C(N/C(=C\c1ccco1)C(=O)N1CCCC(CO)C1)c1ccccc1,354.157957184,2.2814000000000005,2,4,82.78,5,0.1247303318379279
O=C(CCc1cc(Cl)no1)N1CC(N2CC(F)(F)C[C@H]2CO)C1,349.10047555599994,1.1732999999999996,1,5,69.81,5,0.1543094038702523
OCCn1cnc(Cl)c1Cl,179.985718172,1.1821999999999997,1,3,38.05,2,0.2391252086546931
OCCOCC#CCN1CCCCC1,197.141578848,0.4845999999999995,1,3,32.7,4,0.1157220456653345
O=C(NCCO)c1nonc1NCCCl,234.051967892,-0.5576000000000001,3,6,100.28,6,0.2592865935904387
O=C(CCCN1CC1C(=O)NCCO)NCCO,259.153206152,-2.3321999999999967,4,5,101.67,9,0.2725816157425849
O=C(NCCO)/C(=C\c1ccc(F)cc1)NC(=O)c1ccco1,318.10158518000003,1.2981,3,4,91.57,6,0.0137071213814768
O=C(NCCO)/C(=C\c1ccc(Cl)cc1)NC(=O)c1ccccc1,344.092770084,2.2194000000000003,3,3,78.43,6,0.0149890133788413
O=C(NCCO)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,354.121571676,1.2947,3,5,96.89,6,-0.0083037721275034
O=C(NCCO)/C(=C\c1ccco1)NC(=O)c1ccccc1Cl,334.07203464,1.8124,3,4,91.57,6,0.0368656652356887
O=C(NCCO)/C(=C/c1ccc2c(c1)OCO2)NC(=O)c1ccccc1Cl,388.082599324,1.9481,3,5,96.89,6,0.0059690960455354
O=C(NCCO)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1Br,432.032083744,2.0572,3,5,96.89,6,0.0058379560362593
O=C(NCCO)/C(=C/c1ccc2c(c1)OCO2)NC(=O)c1ccc(Br)cc1,432.032083744,2.0572,3,5,96.89,6,0.0021192562041275
O=C(/C=C/c1ccccc1)C1=C(O)C(=O)N(CCO)C1c1ccc(F)cc1,367.121986276,2.7959000000000014,2,4,77.84,6,0.1048996701938409
O=C(/C=C/c1ccccc1)C1=C(O)C(=O)N(CCO)C1c1ccc2c(c1)OCO2,393.121237328,2.3855000000000004,2,6,96.3,6,0.0976060720398299
OCCN(CCO)c1nc(Cl)nc(N(CCO)CCO)n1,321.1203818,-1.8929999999999971,4,9,126.07000000000002,10,0.1898836222605465
O=C(CCN1C(=O)/C(=C\c2ccc(N(CCBr)CCBr)cc2)SC1=S)ON(CCO)CCO,622.9758871639999,2.618900000000001,2,9,93.55,14,0.133745766659982
OCCN(CC#CC(O)(c1ccccc1)c1ccccc1)CCO,325.167793596,1.2125,3,4,63.93000000000001,7,0.0411612493950348
O=C(N/C(=C\c1ccc(Br)cc1)C(=O)N(CCO)CCO)c1ccco1,422.047733808,1.6262,3,5,103.01,8,0.1100165630083983
O=Cc1ccc2c(c1)CCCN2CCO,205.11027872,1.244,1,3,40.540000000000006,3,0.2552707786789721
O=C(N/C(=C/c1cccnc1)C(=O)N1CCN(CCO)CC1)c1ccccc1,380.184840628,0.9890000000000004,2,5,85.77,6,0.1351053165714739
O=S(=O)(Cc1ccc(Cl)cc1)c1ccc(NCCCO)nn1,341.060090052,1.8982,2,6,92.18,7,0.2261162705678179
O=C(NCCCO)/C(=C\c1ccc(F)cc1)NC(=O)c1ccco1,332.117235244,1.6882,3,4,91.57,7,0.004948230663103
O=C(NCCCO)/C(=C/c1ccc2c(c1)OCO2)NC(=O)c1ccco1,358.116486296,1.2777999999999998,3,6,110.03000000000002,7,-0.0169177353967792
O=C(NCCCO)/C(=C\c1ccco1)NC(=O)c1ccccc1Cl,348.087684704,2.2025,3,4,91.57,7,0.0305290938559983
O=C(NCCCO)/C(=C/c1ccc2c(c1)OCO2)NC(=O)c1ccccc1Cl,402.098249388,2.3382000000000005,3,5,96.89,7,0.000517703795362
O=C(NCCCO)/C(=C/c1ccc2c(c1)OCO2)NC(=O)c1ccc(Br)cc1,446.047733808,2.4473000000000003,3,5,96.89,7,-0.0056291362668416
OCCC#CCN1CCOCC1,169.11027872,-0.2956000000000001,1,3,32.7,2,0.0001122383463025
OCCC#CCN1CCCCC1,167.131014164,0.8581000000000001,1,2,23.47,2,0.104613787947797
OCCC#CCN1CCCC[C@H]1c1cccnc1,244.15756326,1.9944,1,3,36.36,3,0.0400892281495962
O=c1[nH]c(=O)c2nc(Br)n(C3OC(CO)C(O)C3O)c2[nH]1,361.986196172,-2.2131000000000003,5,8,153.45999999999998,2,0.1937180601083168
OCC#Cc1cncnc1,134.048012812,-0.1796,1,3,46.010000000000005,0,-0.1085568995363768
OCC#CC[N+]1(CC#Cc2ccccc2)CCCCC1,268.16959074409,2.0344999999999995,1,1,20.23,2,0.1195070909128186
OCC#CC[N+]1(CC#Cc2ccccc2)CCCC1,254.15394068009,1.6443999999999996,1,1,20.23,2,0.0983689912060578
OCC#CC[N+]1(CC#Cc2ccc(C#CC[N+]3(CC#CCO)CCCCC3)cc2)CCCCC1,458.2922312961799,2.3824,2,2,40.46,4,0.1807870454871835
OCC#CCSc1nnc(-c2ccc(Cl)cc2)o1,280.007326208,2.4778000000000007,1,5,59.150000000000006,3,0.0426304721232914
OCC#CCSc1nnc(-c2ccc(Br)cc2)o1,323.956810628,2.5869000000000004,1,5,59.150000000000006,3,0.0555992056957401
OCC#CCSc1ncnc2[nH]cnc12,220.041881876,0.4406999999999998,2,5,74.69,2,-0.0363140077099617
OCC#CCSc1nc2ccccc2s1,235.012555908,2.3841,1,4,33.120000000000005,2,0.0009680793334559
O=S(=O)(c1ccccc1)n1c(SCC#CCO)nc2ccccc21,358.044584308,2.3611000000000004,1,6,72.19,4,0.0148630994253374
OCC#CCSc1nc2ccccc2n1Cc1ccccc1,308.098334132,3.172400000000001,1,4,38.05,4,-0.0238259862920408
O=c1[nH]c(SCC#CCO)nc2ccccc12,246.04629856,1.0109,2,4,65.98,2,-0.0138579222304013
OCC#CCN1CCCCC1c1cccnc1,230.141913196,1.6043,1,3,36.36,2,0.0237358586759839
O=C(CCCC[C@H]1CCSS1)NCCn1c(=O)c(O)nc2ccccc21,393.118083596,2.932400000000001,2,7,84.22,8,0.1515302044058878
O=C(NCCn1c(=O)c(O)nc2ccccc21)C1CCN(c2ccc(Cl)nn2)CC1,428.136366212,1.5782999999999991,2,8,113.24,5,0.2325977693966062
OC1=NC(c2c(Cl)[nH]c3ccccc23)Nc2sc3c(c21)CCCC3,357.070260812,5.190500000000004,3,3,60.41,1,0.0188893930035099
OC1(C#Cc2ccccc2)CCCCCCCCCCC1,284.214015516,5.073900000000005,1,1,20.23,0,0.1493312139749503
OC1(C#CCN2CCCCC2c2cccnc2)CCCCCC1,312.220163516,3.697300000000003,1,3,36.36,2,0.0852867927397902
OC1(C#CC#CC2(O)CCCCCC2)CCCCCC1,274.193280072,3.163800000000002,2,2,40.46,0,0.0405209513422918
O=C(/C=C/c1ccco1)C1(O)CCCCC1,220.109944372,2.557100000000001,1,3,50.44,3,0.0858021540689704
O=C(/C=C/c1ccc(O)cc1)C1(O)CCCCC1,246.125594436,2.6697000000000006,2,3,57.53,3,0.094895321159604
O=C(/C=C/c1ccc(Cl)cc1)C1(O)CCCCC1,264.091707464,3.6175000000000015,1,2,37.3,3,0.0901094649876103
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1cccc(C#CC2(O)CCCCC2)c1,407.1885290400001,5.556800000000004,2,2,49.33,2,0.1398171900636841
O=C(COC(=O)c1ccc(C#CC2(O)CCCCC2)cc1)c1ccc(Br)cc1,440.06232125200006,4.535500000000003,1,4,63.60000000000001,4,0.1530095180954932
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc(C#CC2(O)CCCCC2)cc1,407.18852904,5.556800000000004,2,2,49.33,2,0.1889622750011425
O=C(NC(Cc1cnc[nH]1)C(=O)O)c1ccc(C#CC2(O)CCCCC2)cc1,381.168856216,1.8820999999999983,4,4,115.31,5,0.2341278671769576
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(C#CC2(O)CCCCC2)cc1,430.189257312,3.6403000000000025,4,3,102.42,5,0.1891168047966187
O=C(O)CC(NC(=O)c1ccc(C#CC2(O)CCCCC2)cc1)c1ccccc1,391.17835828,3.6791000000000023,3,3,86.63000000000001,5,0.1357199092279389
O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(C#CC2(O)CCCCC2)cc1,423.2198291680001,5.295200000000005,2,2,49.33,5,0.3398528661765101
O=C(NC1CCCCC1)c1ccc(C#CC2(O)CCCCC2)cc1,325.20417910400005,3.7958000000000034,2,2,49.33,2,0.2422364405801755
O=C(c1ccc(C#CC2(O)CCCCC2)cc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,456.202462764,4.714500000000005,1,3,43.78,2,0.1877042826490778
O=C(c1ccc(C#CC2(O)CCCCC2)cc1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,456.1371334319999,5.002500000000004,1,3,43.78,2,0.1733168448875039
OC1(C#CCN2CCCCC2)CCCCC1,221.177964356,2.1709,1,2,23.47,1,0.170375627072136
OC1(C#CCN2CCCC2)CCCCC1,207.162314292,1.7808,1,2,23.47,1,0.1095221377685007
OC1(C#CC2(O)CCCCC2)CCCCC1,222.161979944,2.3802000000000003,2,2,40.46,0,0.1227341484859722
O=C(O)C#CC1(O)CCCCC1,168.078644244,0.7696000000000001,2,2,57.53,0,0.0127576362730064
OC1(C#CBr)CCCCC1,201.999327072,2.0374,1,1,20.23,0,0.1295754803743943
OC1(C#CCN2CCCCC2c2cccnc2)CCCC1,284.188863388,2.9171000000000014,1,3,36.36,2,0.0761723390317429
OC1(C#CC#CC2(O)CCCC2)CCCC1,218.130679816,1.6034000000000002,2,2,40.46,0,0.0084868227682555
OC1(CC#CCN(Cc2ccccc2)Cc2ccccc2)c2ccccc2-c2ccccc21,429.209264484,5.9988000000000055,1,2,23.47,6,-0.0038828476061407
O=C(O)c1cnn(CCCl)c1,174.019605144,0.8201,1,3,55.120000000000005,3,0.1019676829525909
OC(C#CCN1CCCCC1c1cccnc1)c1ccccc1,306.173213324,3.345600000000002,1,3,36.36,3,0.0760826888067072
OC(C#Cc1ccccc1)(c1ccccc1)c1ccccc1,284.120115132,3.9742000000000033,1,1,20.23,2,0.0807914712781253
OC(C#CCN1CCCCC1)(c1ccccc1)c1ccccc1,305.177964356,3.411800000000002,1,2,23.47,3,0.0933962716740133
OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,291.162314292,3.021700000000002,1,2,23.47,3,0.048143153686078
OC(C#CCN(Cc1ccccc1)Cc1ccccc1)(c1ccccc1)c1ccccc1,417.209264484,5.628300000000005,1,2,23.47,7,0.0064962903546552
OC(C#CCN1CCCCC1c1cccnc1)(c1ccccc1)c1ccccc1,382.204513452,4.548100000000004,1,3,36.36,4,0.0735182462439744
O=C(c1ccccc1)N1CCN(CC#CC(O)(c2ccccc2)c2ccccc2)CC1,410.199428072,3.3839000000000024,1,3,43.78,4,0.0957161730660386
O=C(O)C#CC(O)(c1ccccc1)c1ccccc1,252.078644244,2.0105,2,2,57.53,2,-0.0218821484743239
O=C(O)c1cccc(NS(=O)(=O)/C=C/c2ccccc2)c1,303.05652889600003,2.797400000000001,2,3,83.47,5,0.0703503217043248
O=C(CCl)Nc1cccc(C(=O)O)c1O,229.014185416,1.2677,3,3,86.63000000000001,3,0.1392956360708551
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccc(F)cc1)NC(=O)c1ccco1,394.0964998,3.5265000000000013,3,4,108.64,6,0.006806220954903
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccco1)NC(=O)c1ccc(Br)o1,443.995698236,3.7429000000000014,3,5,121.78,6,0.0387076374541056
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccccc1)NC(=O)c1ccc(Br)o1,454.01643368,4.149900000000002,3,4,108.64,6,0.0317207620368399
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccc(Br)o1,498.0062629199999,3.8786000000000014,3,6,127.1,6,0.017044404118753
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccco1)NC(=O)c1ccc(Br)cc1,454.01643368,4.149900000000002,3,4,108.64,6,0.0171194383829298
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccccc1)NC(=O)c1ccc(Br)cc1,464.037169124,4.556900000000002,3,3,95.5,6,0.0103234202219961
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccc(Br)cc1,508.026998364,4.285600000000002,3,5,113.96,6,-0.0001357231291989
O=C(O)c1cccc(N2C(=O)/C(=C/c3cccn3-c3ccccc3F)SC2=S)c1,424.035162496,4.720400000000002,1,5,62.540000000000006,4,0.0536503755076717
O=C(O)c1cccc(N2C(=O)/C(=C/c3cccn3-c3ccc(F)cc3)SC2=S)c1,424.035162496,4.720400000000002,1,5,62.540000000000006,4,0.0632131228291558
O=C(O)c1cccc(Cl)n1,156.993056048,1.4332,1,2,50.19,1,-0.0034516342725449
O=C(O)c1cccc(-n2cccc2C=C2C(=O)c3ccccc3C2=O)c1,343.084457896,3.6381000000000014,1,4,76.37,3,0.0274651805726935
O=C(O)c1cccc(-n2cccc2/C=C2/NC(=O)N(Cc3ccccc3F)C2=O)c1,405.112484212,3.407500000000001,2,4,91.64,5,0.0839450772747242
O=Cc1ccc(C(=O)O)s1,155.988114988,1.2588,1,3,54.370000000000005,2,-0.0106936941692248
O=C(/C=C/c1ccco1)NCC(=O)N/N=C/c1ccc(C(=O)O)cc1,341.10117058000003,1.2575,3,5,121.0,7,0.0128829129026357
O=C(N/N=C/c1ccc(C(=O)O)cc1)/C(=C/c1ccccc1O)NC(=O)c1ccccc1,429.132470708,3.0116000000000014,4,5,128.09,7,0.0257272833430088
O=C(O)c1ccc(/C=C/C(=O)c2ccc3c(c2)OCCO3)cc1,310.08412354800004,3.052100000000001,1,4,72.83,4,0.0093975160968882
O=C(/C=C/c1ccco1)Nc1cccc(C(=O)O)c1,257.068807832,2.6297000000000006,2,3,79.54,4,-0.0423247791249253
O=C(/C=C/c1ccccc1)Nc1cc(NC(=O)/C=C/c2ccccc2)cc(C(=O)O)c1,412.14230712,4.688600000000003,3,3,95.5,7,-0.0126840778739211
O=C(Nc1cccc(C(=O)O)c1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,430.116486296,3.523100000000002,3,5,113.96,6,-0.0130080083552823
O=C(O)c1cc(Cl)no1,146.972320604,1.0262,1,3,63.33,1,0.0057845270514335
O=C(O)c1cc(Cl)nc2ccccc12,207.008706112,2.5864000000000003,1,2,50.19,1,-0.0146721672126686
O=Cc1cc(C(=O)O)cc2c1OCOC2,208.037173356,1.0638,1,4,72.83,2,0.1525593762428199
O=Cc1cc(/N=N/c2cccc(C(=O)O)c2)ccc1O,270.0640568,3.3183000000000016,2,5,99.32,4,-0.0063239255108682
O=C(O)c1cc(/C=C/c2ccc(N3CCOCC3)cc2)nc2ccccc12,360.1473925,3.940000000000002,1,4,62.66000000000001,4,0.0423429540793025
O=C(O)c1cc(/C=C/c2ccc(Br)cc2)nc2ccccc12,353.005140724,4.8659000000000034,1,2,50.19,3,0.0278553077605028
O=Cc1c[nH]c2cccc(C(=O)O)c12,189.042593084,1.6786,2,2,70.16,2,0.0871025497028293
O=Cc1c(C(=O)O)n(Cc2ccccc2)c2ccccc12,279.08954327600003,3.2003000000000013,1,3,59.3,4,0.0250812281312647
O=Cc1c(C(=O)O)n(Cc2ccccc2F)c2ccccc12,297.080121464,3.3394000000000013,1,3,59.3,4,0.032536494108148
O=Cc1c(C(=O)O)n(Cc2ccccc2Cl)c2ccccc12,313.050570924,3.8537000000000017,1,3,59.3,4,0.0282887517276599
O=Cc1c(C(=O)O)n(Cc2ccc(F)cc2Cl)c2ccccc12,331.041149112,3.9928000000000026,1,3,59.3,4,0.0482531557868446
O=Cc1c(C(=O)O)[nH]c2ccccc12,189.042593084,1.6786,2,2,70.16,2,0.0503965821979762
O=Cc1c(C(=O)O)[nH]c2ccc(Cl)cc12,223.003620732,2.332,2,2,70.16,2,0.0773650481749131
O=C(O)c1c(Cl)nc2c(c1C(=O)O)CCCC2,255.02983548,2.0102,2,3,87.49000000000001,2,0.0244283323099326
O=Cc1cccn1-c1sc2c(c1C(=O)O)CCCC2,275.061614276,2.928300000000002,1,4,59.3,3,0.0632226826872757
