SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,Smiles,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index
CCOC(=O)C1CCCN(C(=O)c2cc3c(Cl)nc4ccccc4c3s2)C1,402.08049114799996,4.518200000000004,0.0,5.0,59.5,3.0,,,,,
CCOC(=O)C1CCCN(C(=O)c2cc3c(Cl)nc4ccc(C)cc4c3s2)C1,416.09614121199996,4.826620000000004,0.0,5.0,59.5,3.0,,,,,
CCOC(=O)C1CCCN(C(=O)c2ccc(S(=O)(=O)c3ccc(F)cc3)c([N+](=O)[O-])c2)C1,464.105350232,2.982000000000001,0.0,7.0,123.89,6.0,,,,,
CCOC(=O)C1CCCN(C(=O)c2ccc(S(=O)(=O)c3ccc(Br)cc3)c([N+](=O)[O-])c2)C1,524.025284112,3.605400000000002,0.0,7.0,123.89,6.0,,,,,
CCOC(=O)C1CCCN(c2nc3c(C)cccn3c(=O)c2C=O)C1,343.153206152,1.5949199999999997,0.0,7.0,80.98,4.0,,,,,
CCOC(=O)C1CCCN(C(=O)Cc2cccc(N(Cc3ccccc3)C(=O)/C=C/c3ccccc3)c2)C1,510.25185756799993,5.277400000000005,0.0,4.0,66.92000000000002,9.0,,,,,
CCOC(=O)C1CCCN(C(=O)Cc2ccc(N(Cc3cccc(F)c3)C(=O)/C=C/c3ccccc3)cc2)C1,528.242435756,5.4165000000000045,0.0,4.0,66.92,9.0,,,,,
CCOC(=O)C1CCCN(C(=O)Cc2ccc(N(Cc3cccc(C)c3)C(=O)/C=C/c3ccccc3)cc2)C1,524.2675076319999,5.585820000000006,0.0,4.0,66.92,9.0,,,,,
CCOC(=O)C1CCCN(C2=CC(=O)N(c3ccccc3)C2=O)C1,328.14230712,1.7187999999999994,0.0,5.0,66.92,4.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2ccccc2)C1,287.152143532,2.501500000000001,0.0,3.0,46.61,4.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)C1,332.13722174,2.409700000000001,0.0,5.0,89.75,5.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1,377.18383758400006,2.5273000000000003,0.0,6.0,74.30000000000001,7.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)C1,332.13722174,2.409700000000001,0.0,5.0,89.75,5.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2ccc(OC)cc2)C1,317.162708216,2.5101000000000004,0.0,4.0,55.84,5.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2ccc(Cl)cc2)C1,321.11317118,3.1549000000000014,0.0,3.0,46.61,4.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C=C/c2ccc3c(c2)OCO3)C1,331.14197277200003,2.2302,0.0,5.0,65.07000000000001,4.0,,,,,
CCOC(=O)C1CCCN(C(=O)/C(C)=C\c2ccccc2)C1,301.167793596,2.8916000000000013,0.0,3.0,46.61,4.0,,,,,
C#CC1(OC(OCC)OCC)CCCCC1,226.156894564,2.6957000000000004,0.0,3.0,27.69,6.0,,,,,
C#CC(C)(C)OC(OCC)OCC,186.125594436,1.7713999999999999,0.0,3.0,27.69,6.0,,,,,
CCOC(=O)Nc1cccc(NC(=O)OCCCl)c1,286.07203464,3.042300000000001,2.0,4.0,76.66,5.0,,,,,
CCOC(=O)NC(Nc1cccnc1Cl)(C(F)(F)F)C(F)(F)F,365.03657355999997,3.7139000000000015,2.0,4.0,63.25,4.0,,,,,
CCOC(=O)NC(=O)/C(C#N)=C\c1ccc(Cl)c(Cl)c1,312.00684754,3.1730800000000015,1.0,4.0,79.19000000000001,3.0,,,,,
CCOC(=O)NC(=O)/C(C#N)=C/c1ccc(OC)cc1,274.095356928,1.8748799999999999,1.0,5.0,88.42000000000002,4.0,,,,,
CCOC(=O)N1CCN(CCS(=O)(=O)c2c(F)c(F)nc(N3CCCCC3C)c2F)CC1,478.186161068,2.4255000000000004,0.0,7.0,83.05000000000001,6.0,,,,,
CCOC(=O)N1CCN(CCS(=O)(=O)c2c(F)c(F)nc(N3CCOCC3)c2F)CC1,466.14977555999997,0.8833000000000002,0.0,8.0,92.28000000000002,6.0,,,,,
CCOC(=O)N1CCN(CCS(=O)(=O)c2c(F)c(F)nc(N3CCCCC3)c2F)CC1,464.170511004,2.037,0.0,7.0,83.05000000000001,6.0,,,,,
CCOC(=O)N1CCN(CCS(=O)(=O)c2c(F)c(F)nc(N3CCCC3)c2F)CC1,450.15486094,1.6469000000000003,0.0,7.0,83.05000000000001,6.0,,,,,
CCOC(=O)N1CCN(CCS(=O)(=O)c2c(F)c(F)nc(N3CCC(C)CC3)c2F)CC1,478.186161068,2.2830000000000004,0.0,7.0,83.05000000000001,6.0,,,,,
CCOC(=O)N1CCN(CC#CC2(C)CCCC(C)(C)O2)CC1,322.22564282,2.5016999999999996,0.0,4.0,42.010000000000005,2.0,,,,,
C#CCN1C(=O)/C(=N/NC(=O)OCC)c2cc(Br)ccc21,349.006203344,1.8791,1.0,4.0,71.0,3.0,,,,,
CCOC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2)c(=O)n3Cc2cc(C=O)ccc2OC)C1,519.1464065199999,3.597900000000002,0.0,9.0,99.84,6.0,,,,,
CCOC(=O)N1CCc2c(sc(NC(=O)/C=C/c3cccs3)c2-c2nc3ccccc3s2)C1,495.07450453199993,6.252800000000004,1.0,7.0,71.53,5.0,,,,,
CCOC(=O)N1CCc2c(sc(NC(=O)/C=C/c3ccccc3)c2-c2nc3ccccc3s2)C1,489.1180835959999,6.191300000000005,1.0,6.0,71.53,5.0,,,,,
CCOC(=O)N1CCN(c2nc3ccccc3nc2S(=O)(=O)Cc2ccc(Cl)cc2)CC1,474.112853896,3.5356000000000023,0.0,7.0,92.7,5.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c(F)c(S(=O)(=O)CCNc3ccccc3)c2F)CC1,472.139210876,2.6632000000000007,1.0,7.0,91.84000000000002,7.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c(F)c(S(=O)(=O)CCNc3cccc4ccccc34)c2F)CC1,522.1548609399999,3.8164000000000033,1.0,7.0,91.84000000000002,7.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c(F)c(S(=O)(=O)CCN3CCOCC3)c2F)CC1,466.1497755599999,0.8833000000000002,0.0,8.0,92.28000000000002,6.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c(F)c(S(=O)(=O)CCN3C(=O)c4ccccc4C3=O)c2F)CC1,526.1133900519999,1.847299999999999,0.0,8.0,117.19000000000001,6.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c(F)c(S(=O)(=O)CCN3C(=O)CCC3=O)c2F)CC1,478.1133900519999,0.7000999999999993,0.0,8.0,117.19000000000001,6.0,,,,,
CCOC(=O)N1CCN(c2ccc(S(=O)(=O)Cc3ccc(Cl)cc3)nn2)CC1,424.097203832,2.3824000000000005,0.0,7.0,92.7,5.0,,,,,
CCOC(=O)N1CCN(c2ccc(S(=O)(=O)C3CCCCC3)nn2)CC1,382.16747631199996,1.861499999999999,0.0,7.0,92.7,4.0,,,,,
CCOC(=O)N1CCN(c2ccc(S(=O)(=O)C(C)(C)C)nn2)CC1,356.15182624799996,1.3272999999999997,0.0,7.0,92.7,3.0,,,,,
CCOC(=O)N1CCN(c2nccn3nc(-c4ccc(Br)cc4)c(C=O)c23)CC1,457.07495159999996,3.2498000000000022,0.0,7.0,80.04,4.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3C2CCCCC2)CC1,458.1799328159999,2.5647,0.0,7.0,83.05000000000001,3.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3Cc2cccnc2)CC1,467.14388165599996,1.8271999999999997,0.0,8.0,95.94000000000001,4.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3Cc2ccco2)CC1,456.12789724399994,2.0252000000000003,0.0,8.0,96.19000000000001,4.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3Cc2ccccc2)CC1,466.1486326879999,2.432200000000001,0.0,7.0,83.05000000000001,4.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3Cc2cccc(Br)c2)CC1,544.0591447559999,3.194700000000002,0.0,7.0,83.05000000000001,4.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3Cc2c(F)cccc2F)CC1,502.1297890639999,2.7104000000000017,0.0,7.0,83.05000000000001,4.0,,,,,
CCOC(=O)N1CCN(c2nc(F)c3c(c2F)S(=O)(=O)CCN3CC2CCCO2)CC1,460.1591973719999,1.411,0.0,8.0,92.28000000000002,4.0,,,,,
CCOC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)N(C)C(=O)CC(=O)N3C)CC1,424.14165548799986,0.47870000000000057,0.0,6.0,107.54,3.0,,,,,
CCOC(=O)N1CCN(C(=O)c2cn3ccc(Cl)cc3n2)CC1,336.098918084,1.902,0.0,5.0,67.15,2.0,,,,,
CCOC(=O)N1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,401.150619308,3.681300000000003,0.0,4.0,62.74000000000001,2.0,,,,,
CCOC(=O)N1CCN(C(=O)c2ccc(CSc3nc(Cl)cc(N4CCN(C)CC4)n3)cc2)CC1,518.186687532,3.088400000000002,0.0,8.0,82.11000000000001,6.0,,,,,
CCOC(=O)N1CCN(C(=O)c2cc3c(Cl)nc4ccccc4c3s2)CC1,403.07574011599996,4.017200000000003,0.0,5.0,62.74000000000001,2.0,,,,,
CCOC(=O)N1CCN(C(=O)c2ccc(N3CC4CC(C3)c3cccc(=O)n3C4)c(NC(=O)/C=C/c3ccccc3)c2)CC1,595.2794692839999,4.038200000000003,1.0,7.0,104.19000000000001,6.0,,,,,
CCOC(=O)N1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1,378.17908655199994,2.0262999999999995,0.0,6.0,77.54000000000002,6.0,,,,,
CCOC(=O)N1CCN(C(=O)/C=C/c2ccc(OC)c(OC)c2)CC1,348.16852186799997,2.0177,0.0,5.0,68.31000000000002,5.0,,,,,
CCOC(=O)N1CCN(C(=O)/C(=C/c2ccccc2Cl)c2ccccc2)CC1,398.139720276,4.181300000000004,0.0,3.0,49.85000000000001,4.0,,,,,
CCOC(=O)N1CCN(C(=O)/C(=C\c2ccc3c(c2)OCO3)NC(=O)c2cccs2)CC1,457.1307564559999,2.548400000000001,1.0,7.0,97.41000000000001,5.0,,,,,
CCOC(=O)N1CCN(C(=O)/C(=C\c2cccs2)NC(=O)c2ccc(OC)c(OC)c2)CC1,473.1620565839999,2.8369000000000018,1.0,7.0,97.41000000000001,7.0,,,,,
CCOC(=O)N1CCC(NC(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,415.16626937199993,4.117700000000004,1.0,4.0,71.53,3.0,,,,,
CCOC(=O)N1CCC(NC(=O)c2cc3c(Cl)nc4ccccc4c3s2)CC1,417.09139017999996,4.453600000000003,1.0,5.0,71.53,3.0,,,,,
CCOC(=O)N1CCC(NC(=O)c2cc3c(Cl)nc4ccc(C)cc4c3s2)CC1,431.10704024399996,4.762020000000004,1.0,5.0,71.53,3.0,,,,,
CCOC(=O)N1CCC(NC(=O)c2ccc(S(=O)(=O)c3ccc(C)cc3)nc2)CC1,431.1514919,2.573520000000001,1.0,6.0,105.67,5.0,,,,,
CCOC(=O)N1CCC(NC(=O)c2ccc(S(=O)(=O)c3ccc(C)c(C)c3)nc2)CC1,445.167141964,2.881940000000002,1.0,6.0,105.67,5.0,,,,,
CCOC(=O)N1CCC(NC(=O)/C=C/c2ccco2)CC1,292.14230712,2.0299000000000005,1.0,4.0,71.78,4.0,,,,,
CCOC(=O)Cn1nnc(-c2ccccc2)c1C=O,259.095691276,1.3207,0.0,6.0,74.08,5.0,,,,,
CCOC(Cn1c(/C=C/c2ccccc2)nc2ccccc21)OCC,336.183778008,4.605800000000004,0.0,4.0,36.28,8.0,,,,,
CCOC(=O)Cn1cc(C(=O)C(=O)N2CCOCC2)c2cc(NC(=O)c3ccnc(Cl)c3)ccc21,498.13061213599997,2.5466000000000006,1.0,8.0,119.83,7.0,,,,,
CCOC(=O)Cn1cc(C(=O)C(=O)N2CCc3ccccc3C2)c2cc(NC(=O)C(C)Cl)ccc21,495.15609861199994,3.5378000000000025,1.0,6.0,97.71000000000001,7.0,,,,,
CCOC(=O)Cn1cc(C(=O)C(=O)N(C)C2CCCCC2)c2cc(NC(=O)/C=C/c3ccccc3)ccc21,515.242021156,4.830100000000004,1.0,6.0,97.71000000000001,9.0,,,,,
CCOC(=O)Cn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C,300.062532576,-0.3497999999999999,0.0,8.0,88.12,3.0,,,,,
CCOC(Cn1ccnc1C=O)OCC,212.116092372,1.0946999999999996,0.0,5.0,53.35000000000001,7.0,,,,,
CCOC(=O)Cc1csc(NC(=O)Cn2sc3ccccc3c2=O)n1,377.05039795999994,2.2638,1.0,8.0,90.29,6.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C\c2ccccc2)n1,316.088163372,2.9006000000000016,1.0,5.0,68.29,6.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C/c2ccc(C(C)C)cc2)n1,358.135113564,4.024000000000004,1.0,5.0,68.29,7.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C/c2cccc([N+](=O)[O-])c2)n1,361.07324158,2.8088000000000015,1.0,7.0,111.42999999999999,7.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C/c2ccccc2Cl)n1,350.04919102,3.554000000000002,1.0,5.0,68.29,6.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)n1,406.11985742399986,2.926400000000001,1.0,8.0,95.98000000000002,9.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C/c2ccc(OC)cc2)n1,346.09872805599997,2.909200000000001,1.0,6.0,77.52000000000001,7.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C=C/c2ccc3c(c2)OCO3)n1,360.07799261199995,2.6293000000000006,1.0,7.0,86.75000000000001,6.0,,,,,
CCOC(=O)Cc1csc(NC(=O)/C(C)=C/c2ccccc2)n1,330.103813436,3.290700000000002,1.0,5.0,68.29,6.0,,,,,
CCOC(=O)Cc1c(C=O)c(C(=O)OCC)c(C)n1-c1ccccc1,343.14197277200003,2.8805200000000015,0.0,6.0,74.60000000000001,7.0,,,,,
CCOC(=O)Cc1c(C)nc2ncnn2c1N1CCN(C(=O)c2cc(C)nc(Cl)c2)CC1,457.162915308,1.8575399999999995,0.0,9.0,105.82000000000001,5.0,,,,,
CCOC(C[N+](=O)[O-])OCC,163.084457896,0.6621999999999998,0.0,4.0,61.60000000000001,6.0,,,,,
CCOC(=O)CC(NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(C)cc1,426.065235008,3.5294200000000027,1.0,6.0,115.61,8.0,,,,,
CCOC(=O)CC(NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl)c1cccc([N+](=O)[O-])c1,457.0346631519999,3.1292000000000018,1.0,8.0,158.74999999999997,9.0,,,,,
CCOC(=O)CC(NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccccc1Cl,410.04362697199997,4.325900000000003,1.0,5.0,98.54,7.0,,,,,
CCOC(=O)CC(NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(OCC)cc1,420.108814072,4.071200000000003,1.0,6.0,107.77000000000001,9.0,,,,,
CCOC(=O)CC(NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(OC)cc1,442.060149628,3.2296000000000014,1.0,7.0,124.84,9.0,,,,,
CCOC(=O)CSc1nnc(NC(=O)C(C)Cl)s1,309.000860924,1.7590999999999997,1.0,7.0,81.18,6.0,,,,,
CCOC(=O)CSc1nc2ccccc2n1C(=O)OCCCl,342.04410564000005,2.915000000000001,0.0,7.0,70.42,6.0,,,,,
CCOC(=O)CSc1ccc(Cl)nn1,232.007326208,1.7852000000000001,0.0,5.0,52.08,4.0,,,,,
CCOC(=O)CSCC(=O)N1c2ccccc2-c2c(ssc2=S)C1(C)C,425.024777468,5.084090000000004,0.0,7.0,46.61,5.0,,,,,
CCOC(=O)CSCC(=O)N1c2cc(C)c(C)cc2-c2c(ssc2=S)C1(C)C,453.0560775959999,5.700930000000005,0.0,7.0,46.61,5.0,,,,,
CCOC(=O)CS(=O)(=O)c1ncc(C(F)(F)F)cc1Cl,330.98929110800003,2.0906000000000002,0.0,5.0,73.33,4.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)OCC)cc1[N+](=O)[O-],345.05183744,1.1083,0.0,8.0,129.88,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)O)cc1[N+](=O)[O-],317.020537312,0.6297999999999999,1.0,7.0,140.87999999999997,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCc2cccnc2)cc1[N+](=O)[O-],407.078720884,1.2565999999999995,1.0,8.0,145.57,8.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCc2ccccc2)cc1[N+](=O)[O-],406.08347191599995,1.8615999999999997,1.0,7.0,132.67999999999998,8.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCc2ccc(OC)cc2)cc1[N+](=O)[O-],436.0940365999999,1.8701999999999999,1.0,8.0,141.90999999999997,9.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2)cc1[N+](=O)[O-],424.074050104,2.0007,1.0,7.0,132.67999999999998,8.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCCc2ccccc2)cc1[N+](=O)[O-],420.09912198,1.9040999999999997,1.0,7.0,132.67999999999998,9.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCCc2ccc(Cl)cc2)cc1[N+](=O)[O-],454.06014962800003,2.557500000000001,1.0,7.0,132.67999999999998,9.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NCCC2=CCCCC2)cc1[N+](=O)[O-],424.130422108,2.5519000000000007,1.0,7.0,132.67999999999998,9.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1[N+](=O)[O-],398.11477204399995,1.9940999999999995,1.0,7.0,132.67999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NC2CCCC2)cc1[N+](=O)[O-],384.09912197999995,1.6039999999999996,1.0,7.0,132.67999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NC2CCCCC2C)cc1[N+](=O)[O-],412.13042210799995,2.2401,1.0,7.0,132.67999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)NC(C)C)cc1[N+](=O)[O-],358.08347191599995,1.0697999999999996,1.0,7.0,132.67999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCOCC2)cc1[N+](=O)[O-],386.0783865359999,0.4039999999999999,0.0,8.0,133.12,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(Cc3ccccc3)CC2)cc1[N+](=O)[O-],475.14132113999995,1.8895999999999993,0.0,8.0,127.12999999999998,8.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(C)CC2)cc1[N+](=O)[O-],399.11002101199995,0.3191999999999997,0.0,8.0,127.12999999999998,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCCCCC2)cc1[N+](=O)[O-],398.11477204399995,1.9477999999999998,0.0,7.0,123.89,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCCCC2)cc1[N+](=O)[O-],384.09912197999995,1.5576999999999996,0.0,7.0,123.89,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCC(C)CC2)cc1[N+](=O)[O-],398.11477204399995,1.8037,0.0,7.0,123.89,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1[N+](=O)[O-],461.12567107599995,1.894,0.0,8.0,127.12999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(c3cc(C)ccc3C)CC2)cc1[N+](=O)[O-],489.15697120399994,2.510840000000001,0.0,8.0,127.12999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc1[N+](=O)[O-],489.15697120399994,2.510840000000001,0.0,8.0,127.12999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccccc3OC)CC2)cc1[N+](=O)[O-],491.1362357599999,1.9025999999999994,0.0,9.0,136.35999999999999,8.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC)cc3)CC2)cc1[N+](=O)[O-],491.1362357599999,1.9025999999999998,0.0,9.0,136.35999999999999,8.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(C3CCCCC3)CC2)cc1[N+](=O)[O-],467.17262126799994,2.022099999999999,0.0,8.0,127.12999999999998,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccco3)CC2)cc1[N+](=O)[O-],479.0998502519999,1.1228,0.0,9.0,157.33999999999997,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)OCC)CC2)cc1[N+](=O)[O-],457.1155003159999,0.8459000000000005,0.0,9.0,153.42999999999995,7.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N2CCC3(CC2)OCCO3)cc1[N+](=O)[O-],442.10460128399984,0.9106999999999998,0.0,9.0,142.35,6.0,,,,,
CCOC(=O)CS(=O)(=O)c1ccc(C(=O)N(C)Cc2ccccc2)cc1[N+](=O)[O-],420.09912197999995,2.2038,0.0,7.0,123.89,8.0,,,,,
CCOC(=O)COc1ccccc1/C=C/c1ccc2cccc(OCc3ccccc3)c2n1,439.17835828,5.926100000000005,0.0,5.0,57.650000000000006,9.0,,,,,
CCOC(=O)COc1ccc(C=O)cc1[N+](=O)[O-],253.058637072,1.3492,0.0,6.0,95.74,6.0,,,,,
CCOC(=O)COc1ccc(/C=C/C(=O)O)cc1[N+](=O)[O-],295.06920175600004,1.6344999999999998,1.0,6.0,115.97,7.0,,,,,
CCOC(=O)COc1ccc(Oc2cc(C)nc(Cl)n2)nn1,324.062532576,1.9626199999999998,0.0,8.0,96.32000000000002,6.0,,,,,
CCOC(=O)COc1ccc2c(c1)O/C(=C\c1cccn1C)C2=O,327.110672644,2.5832000000000006,0.0,6.0,66.76,5.0,,,,,
CCOC(=O)COc1c(I)cc(C=O)cc1I,459.8668548,2.6502000000000008,0.0,4.0,52.60000000000001,5.0,,,,,
CCOC(=O)COc1c(Br)cc(C=O)cc1Br,363.894583,2.966000000000002,0.0,4.0,52.60000000000001,5.0,,,,,
CCOC(=O)COC(=O)C(=O)CC(=O)c1ccc(C)cc1,292.094688232,1.2432199999999998,0.0,6.0,86.74000000000001,7.0,,,,,
CCOC(=O)CNc1nc(Cl)nc(Nc2ccc(I)cc2)n1,432.98025033600004,2.848200000000001,2.0,7.0,89.03000000000002,6.0,,,,,
C=CCNc1nc(Cl)nc(NCC(=O)OCC)n1,271.08360236799996,1.0978999999999997,2.0,7.0,89.03000000000002,7.0,,,,,
CCOC(=O)CNc1nc(Cl)nc(Nc2ccc(C)cc2)n1,321.09925243199996,2.5520200000000006,2.0,7.0,89.03000000000002,6.0,,,,,
CCOC(=O)CNc1nc(Cl)nc(N2CCOCC2)n1,301.094167052,0.33659999999999957,1.0,8.0,89.47000000000001,5.0,,,,,
CCOC(CNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)OCC,376.15537034,3.895900000000003,1.0,4.0,60.45,7.0,,,,,
CCOC(=O)CNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3,346.108420148,3.0599000000000016,1.0,4.0,68.29,4.0,,,,,
CCOC(CNC(=O)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2=O)OCC,430.15624293199994,2.469899999999999,1.0,5.0,84.94000000000001,9.0,,,,,
CCOC(=O)CNC(=O)c1cc([N+](=O)[O-])ccc1Cl,286.03564913200006,1.5411,1.0,5.0,98.54,5.0,,,,,
CCOC(=O)CNC(=O)N1CCC2(CC1)N(Cc1ccccc1)C(=O)CS2(=O)=O,423.14640651999997,0.5084000000000011,1.0,6.0,113.08999999999999,5.0,,,,,
CCOC(=O)CNC(=O)CNC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC(C)=O,488.15932541999996,0.813300000000001,3.0,6.0,116.83999999999999,14.0,,,,,
CCOC(=O)CNC(=O)/C=C/c1ccccc1Cl,267.066220988,2.0324999999999998,1.0,3.0,55.400000000000006,5.0,,,,,
CCOC(=O)CNC(=O)/C=C/c1ccc2c(c1)OCO2,277.09502258000003,1.1078,1.0,5.0,73.86,5.0,,,,,
CCOC(=O)CNC(=O)/C=C/c1ccc(OC)c(OC)c1,293.12632270800003,1.3963,1.0,5.0,73.86000000000001,7.0,,,,,
CCOC(=O)CNC(=O)/C(=C\c1ccc(F)cc1)NC(=O)c1ccco1,360.112149864,1.8688999999999998,2.0,5.0,97.64,7.0,,,,,
CCOC(=O)CNC(=O)/C(=C/c1cccc(Br)c1)NC(=O)c1ccco1,420.03208374400003,2.4923,2.0,5.0,97.64,7.0,,,,,
CCOC(=O)CNC(=O)/C(=C\c1ccco1)NC(=O)c1ccccc1,342.121571676,1.7297999999999993,2.0,5.0,97.64,7.0,,,,,
CCOC(=O)CN(C#N)c1nc(N2CCCCC2)nc(N2CCCCC2)n1,373.222623104,1.702779999999999,0.0,9.0,98.48,6.0,,,,,
CCOC(=O)CN(C#N)c1nc(N(C)C)nc(N(C)C)n1,293.160022848,-0.14581999999999962,0.0,9.0,98.48,6.0,,,,,
CCOC(=O)CN1C(=O)/C(=N\NC(=O)CNC(=O)/C=C/c2ccco2)c2ccccc21,424.1382843599999,0.8392,2.0,7.0,130.30999999999997,8.0,,,,,
CCOC(=O)CN1C(=O)/C(=N\NC(=O)CNC(=O)/C=C/c2ccccc2OC)c2ccccc21,464.16958448799994,1.2548000000000006,2.0,7.0,126.4,9.0,,,,,
CCOC(=O)CN1C=C(c2ccc3ccccc3n2)C(C[N+](=O)[O-])c2ccccc21,403.153206152,4.019300000000003,0.0,6.0,85.57000000000001,6.0,,,,,
CCOC(=O)CN(C)/C=C(\C#N)S(=O)(=O)c1ccccc1,308.08307799199997,1.3201799999999997,0.0,6.0,87.47000000000001,6.0,,,,,
CCOC(=O)CN1C(=O)C(O)(CC(=O)/C=C\c2ccc3c(c2)OCO3)c2ccccc21,423.131802012,2.1852,1.0,7.0,102.36999999999999,7.0,,,,,
CCOC(=O)CN1C(=O)C(O)(CC(=O)/C=C/c2ccco2)c2ccccc21,369.121237328,2.0495,1.0,6.0,97.05,7.0,,,,,
CCOC(=O)CN(N)C(=O)/C=C/c1ccccc1,248.116092372,0.9651999999999993,1.0,4.0,72.63000000000001,5.0,,,,,
